,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Unnamed: 0_y,plate_id,Name
9051,5987169,7096943973,DWJ5713,NY,PAS,03/08/2014,38,SUBN,MAZDA,T,10210,18670,18690,20141115,19.0,19,19,357767,T103,Q,0600P,,NY,F,1497,3rd Ave,,0.0,408.0,h1,,Y,0900A,0700P,SILVE,,2007.0,,0.0,15 7,38-Failure to Display Muni Rec,,,,8899,DWJ5713,Jessica Santos MD
9052,3836575,7091189048,EHK4458,NY,PAS,01/10/2014,37,4DSD,HYUND,T,18590,43890,61090,20140624,115.0,115,115,358566,T401,E,1155A,1148A,Q,F,37-65,93rd St,,0.0,408.0,h1,,Y,0900A,0700P,BL,,2011.0,412-2358,0.0,15 -,37-Expired Muni Meter,,,,8900,EHK4458,Tiffany Mejia
9053,6225487,7094871958,FSA7798,NY,PAS,03/17/2014,38,SUBN,INFIN,T,6380,9230,9280,20160203,66.0,66,66,358899,T302,N,1039A,,K,F,5311,13th Ave,,0.0,408.0,h1,,YYYYY,0800A,0700P,GY,,2013.0,,0.0,01 3,38-Failure to Display Muni Rec,,,,8901,FSA7798,William Powell
9054,1183174,5070535742,FLX7882,NY,PAS,09/07/2013,7,4DSD,FORD,V,0,0,0,0,,0,0,0,,,1021A,,,,,12TH AVE.(S/B) @ 23T,H ST.-N1-3,0.0,1111.0,D,T,,,,WH,,2011.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8902,FLX7882,Jacob Mora
9055,7090520,7192783213,ASL5833,NY,PAS,04/05/2014,71,2DSD,TOYOT,T,6290,23290,56390,20150823,109.0,109,109,331832,T401,M,0729A,,Q,F,150-18,19th Ave,,0.0,408.0,j6,,YYYYYYY,,,BK,,1994.0,,0.0,C 41,71A-Insp Sticker Expired (NYS),,,,8903,ASL5833,Donald Allison
9056,4337317,1358983926,16713MC,NY,COM,01/30/2014,37,VAN,KIA,P,34430,10410,13610,20140331,14.0,14,14,952066,0014,0000,0429P,,NY,F,41,WEST 33 ST,,0.0,408.0,E2,,YYYYYYB,0700A,0700P,BLK,0.0,2012.0,143-5186,0.0,,,,,,8904,16713MC,Stephen Contreras
9057,935398,7291869481,GEL4939,NY,PAS,08/29/2013,70,4DSD,ACURA,T,29690,35530,35550,20130818,33.0,33,33,355135,T103,J,1249P,,NY,F,162,Riverside Dr,,0.0,408.0,j3,,YYYYYYY,,,GR,,0.0,,0.0,22 -,70A-Reg. Sticker Expired (NYS),,,,8905,GEL4939,Arthur Horton
9058,7500354,7685035121,DZA6631,NY,PAS,04/28/2014,21,4DSD,CADIL,T,38080,93130,26230,20150304,67.0,67,67,355076,T302,L,1139A,,K,F,442,E 96th St,,0.0,408.0,d1,,Y  Y,1130A,0100P,RED,,1993.0,,0.0,L 32,21-No Parking (street clean),,,,8906,DZA6631,Julie Higgins
9059,3885995,5072390627,JSL168,NY,SRF,01/12/2014,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0238P,,,,,BORDEN AVE.(E/B)@GRE,ENPOINT AVE.-RT-2,0.0,1111.0,D,T,,,,WH,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8907,JSL168,Edward Johnson
9060,4106512,5072474306,CCS4747,NC,PAS,01/19/2014,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0418P,,,,,HORACE HARDING EXPWY,.(E/B)@159TH ST.-RL-,0.0,1111.0,D,T,,,,GY,,2007.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8908,CCS4747,David Pham
9061,2973213,7883975043,49798JH,NY,COM,11/07/2013,31,VAN,FORD,T,17770,10410,25390,20140114,14.0,14,14,350439,T106,I,0236P,,NY,F,5,E 39th St,,0.0,408.0,l3,,Y,0700A,0700P,YELLO,,2007.0,,0.0,82 -,31-No Stand (Com. Mtr. Zone),,,,8909,49798JH,Cassandra Hammond
9062,6812523,7509172834,GAV8222,NY,PAS,04/18/2014,20,4DSD,HYUND,T,62830,51530,60430,20140720,94.0,94,94,355638,T301,D,1223P,,K,F,15,Moultrie St,,0.0,408.0,d,,Y Y Y,0800A,0600P,BK,,2013.0,,0.0,17 3,20A-No Parking (Non-COM),,,,8910,GAV8222,Kevin Phillips DVM
9063,6495808,7044126212,PRZ2167,MN,PAS,03/26/2014,14,DELV,FRUEH,T,34070,10910,10065,20140288,13.0,13,13,355453,T102,A,1027A,,NY,F,443,W 15th St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,C 17,14-No Standing,,,,8911,PRZ2167,Ms. Kelly Smith
9064,3463991,7169696009,23700PC,NY,COM,11/23/2013,21,TRAC,MACK,T,29320,69820,43820,20140430,52.0,52,52,358609,T201,C,0812A,,BX,F,234,E Gun Hill Rd,,0.0,408.0,d1,,Y,0800A,0830A,GREEN,,1999.0,,0.0,06 -,21-No Parking (street clean),,,,8912,23700PC,Misty Sanchez
9065,7781409,7977432869,2B06N34,AL,PAS,05/08/2014,14,PICK,DODGE,T,56490,63030,67990,20140088,104.0,104,104,338853,T401,C,1104A,,Q,F,54-02,Myrtle Ave,,0.0,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,62-A,14-No Standing,,,,8913,2B06N34,Marilyn Hernandez
9066,4907649,1358332885,GJF1887,NY,PAS,12/23/2013,99,SDN,BMW,P,65320,40520,33720,20150806,42.0,42,42,926071,0042,0.0,1209P,,BX,F,1226,SOUTHERN BLVD,,0.0,408.0,J3,,BBBBBBB,ALL,ALL,BLK,0.0,2011.0,-,0.0,,,,,,8914,GJF1887,Cheryl Morton
9067,1281282,7643983320,39625TR,NY,TRC,09/11/2013,21,TRAC,INTER,T,8590,18840,51790,20140430,115.0,115,115,357788,T401,D,0942A,,Q,F,95-11,35th Ave,,0.0,408.0,d1,,Y,0930A,1100A,WHITE,,2003.0,,0.0,18 -,21-No Parking (street clean),,,,8915,39625TR,Sharon Stevens
9068,5925433,7700769527,304557N,NJ,PAS,03/06/2014,37,SUBN,ACURA,T,5580,5830,5930,88888888,78.0,78,78,358211,T302,B,0158P,0128P,K,F,418-20,5th Ave,,20140306.0,408.0,h1,,Y,0830A,0700P,BLACK,,0.0,314-9806,0.0,56 3,37-Expired Muni Meter,,,,8916,304557N,Todd Carter
9069,4467249,7233497436,ZDZ9843,NY,ITP,12/11/2013,38,VAN,DODGE,T,14280,37030,37080,20131221,63.0,63,63,357704,T302,I,0119P,,K,F,5114,Avenue N,,0.0,408.0,h1,,Y,0900A,0700P,WHITE,,0.0,,0.0,35 -,38-Failure to Display Muni Rec,,,,8917,ZDZ9843,Catherine Hughes
9070,6200028,1367619002,ZRF536,OK,PAS,03/15/2014,78,DELV,GMC,P,35610,44990,29690,0,24.0,24,24,952872,0024,0000,1226A,,NY,O,304,W 92 ST,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,,0.0,0.0,-,0.0,,,,,,8918,ZRF536,Kyle Larsen
9071,2044395,7271593615,68395JV,NY,COM,10/07/2013,71,PICK,CHEVR,T,25630,21350,28490,20150630,1.0,1,1,358847,T105,D,0248P,,NY,F,100,Maiden Ln,,0.0,408.0,j6,,YYYYYYY,,,WHITE,,2009.0,,0.0,085,71A-Insp Sticker Expired (NYS),,,,8919,68395JV,Randall Miller
9072,5152985,7721402153,62334MB,NY,COM,02/04/2014,37,VAN,SMART,T,10010,18610,18630,20160123,19.0,19,19,353069,T103,P,0121P,1014A,NY,F,1574,1st Ave,,20140204.0,408.0,h1,,Y,0900A,0700P,GY,,2012.0,126-4896,0.0,CC1,37-Expired Muni Meter,,,,8920,62334MB,Shawn Love
9073,1118857,7909076472,80936MB,NY,COM,09/05/2013,47,DELV,ISUZU,T,18170,25390,27790,20140831,18.0,18,18,354150,T106,E,0731A,,NY,F,55,E 59th St,,0.0,408.0,l2,,Y,0700A,0700P,WHITE,,2006.0,,0.0,02 -,47-Double PKG-Midtown,,,,8921,80936MB,Jason Hall
9074,192680,7723628869,JFS5675,PA,PAS,08/01/2013,17,SUBN,JEEP,T,17550,26800,10010,20130088,13.0,13,13,346380,T108,K,0629P,,NY,F,339,E 28th St,,0.0,408.0,c4,,YYYYYYY,,,GREY,,0.0,,0.0,01 -,17-No Stand (exc auth veh),,,,8922,JFS5675,David Rogers
9075,4526861,7511993904,GJA3496,NY,OMS,12/24/2013,14,4DSD,CHEVR,T,0,0,0,20140930,84.0,84,84,347470,T301,E,1226P,,K,I,E,Gold St,300ft N/of Willoughb,0.0,408.0,c,,YYYYYYY,,,GY,,2014.0,,0.0,06 -,14-No Standing,,,,8923,GJA3496,Sarah Neal PhD
9076,2044120,7237059567,74765X,IL,PAS,10/07/2013,14,PICK,CHEVR,T,67030,40230,44430,20140988,67.0,67,67,357041,T302,J,0505P,,K,F,2080,Nostrand Ave,,0.0,408.0,c,,YYYYY,0400P,0700P,WHITE,,0.0,,0.0,C -,14-No Standing,,,,8924,74765X,Charles Sims
9077,1078328,7453854532,GYV7182,PA,PAS,09/04/2013,38,SUBN,HONDA,T,28990,14740,14810,20140388,112.0,112,112,355669,T402,E,0830P,,Q,F,70-24,Austin St,,0.0,408.0,h1,,Y,0830A,1000P,BLACK,,0.0,,0.0,S -,38-Failure to Display Muni Rec,,,,8925,GYV7182,Troy Little
9078,8839553,7049022834,88670JT,NY,COM,06/16/2014,20,VAN,CHEVR,T,32645,17190,17210,20150131,6.0,6,6,356978,T101,G,1111A,1040A,NY,F,60,University Pl,,20140616.0,408.0,d,,YYYYY,0800A,0600P,WH,,2005.0,,0.0,39 1,20-No Parking (Com Plate),,,,8926,88670JT,Mr. Robert Bradford MD
9079,1954086,7569737398,AEK2727,NY,PAS,10/03/2013,71,4DSD,HONDA,T,10620,8930,47520,20150308,49.0,49,49,358665,T202,B,0921A,,BX,F,2090,Barnes Ave,,0.0,408.0,j6,,YYYYYYY,,,BL,,2012.0,,0.0,01A,71A-Insp Sticker Expired (NYS),,,,8927,AEK2727,Karen Shelton
9080,1164831,7735430942,CSS1246,NY,PAS,09/06/2013,20,4DSD,CHEVR,T,32200,18950,70330,20140308,75.0,75,75,330760,T802,A,1007P,,K,F,1305,Delmar Loop,,0.0,408.0,d,,YYYYYYY,,,BL,,2011.0,,0.0,05 -,20A-No Parking (Non-COM),,,,8928,CSS1246,Daniel Munoz
9081,332856,1359619720,DJM3608,NY,PAS,08/06/2013,67,SUBN,CHRYS,P,75430,19230,80430,20130915,77.0,77,165,954163,0165,0000,0825P,,K,O,137,SCHENECTADY AVE,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BLUE,0.0,2004.0,-,0.0,,,,,,8929,DJM3608,George Edwards
9082,7864641,7962748394,GMS4964,NY,PAS,05/12/2014,38,SUBN,GMC,T,18290,0,0,20160428,103.0,103,103,350334,T402,R,0246P,,Q,I,S,91st Ave,30ft E/of 146th St,0.0,408.0,h1,,Y,0900A,0700P,GY,,2011.0,,0.0,CC1,38-Failure to Display Muni Rec,,,,8930,GMS4964,Richard King
9083,4450992,7137859630,X222347,IL,PAS,12/20/2013,38,SUBN,CHEVR,T,8690,8390,8540,20140888,114.0,114,114,358876,T401,H,0244P,,Q,F,33-04,36th Ave,,0.0,408.0,h1,,Y,0800A,0700P,BLACK,,0.0,,0.0,H -,38-Failure to Display Muni Rec,,,,8931,X222347,Rebecca Martin
9084,2586650,4002051316,GFK8417,NY,PAS,10/24/2013,5,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0447P,,,,,SB 2ND AVE @ E 63RD,ST,0.0,1111.0,C,T,,,,GY,,2014.0,,0.0,,BUS LANE VIOLATION,,,,8932,GFK8417,Tonya Romero
9085,4596051,7859975786,59465MB,NY,COM,12/17/2013,19,VAN,FORD,T,10210,17970,17990,20150930,18.0,18,18,345063,T106,D,0855A,,NY,F,797,3rd Ave,,0.0,408.0,c3,,YYYYYYY,,,WH,,2011.0,,0.0,S5 -,19-No Stand (bus stop),,,,8933,59465MB,Ryan Turner
9086,3581041,1361651271,709PDG,FL,PAS,11/29/2013,21,SUBN,,P,0,40404,40404,0,81.0,81,81,902700,0081,0000,0820A,,K,O,474,MARCUS GARVEY,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,GRY,0.0,0.0,-,0.0,,,,,,8934,709PDG,Steven Marsh
9087,334557,5069982886,CGZ3463,NY,PAS,08/06/2013,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0451P,,,,,ATLANTIC AVE.(E/B)@L,OGAN ST.-LO-3,0.0,1111.0,D,T,,,,WH,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8935,CGZ3463,Eric Sanchez
9088,671667,7064125250,42244JW,NY,COM,08/20/2013,69,DELV,ISUZU,T,10810,34430,34450,20141130,14.0,14,14,357678,T102,F,0804A,,NY,F,470,8th Ave,,0.0,408.0,h1,,YYYYY,0700A,0700P,BLG,,2007.0,,0.0,99 -,69-Failure to Disp Muni Recpt,,,,8936,42244JW,James Freeman
9089,1295325,7549165294,ETP6869,NY,PAS,09/11/2013,20,SUBN,TOYOT,T,42730,0,0,20150716,75.0,75,75,346124,T301,M,0815A,,K,I,S,Fulton St,15ft E/of Richmond S,0.0,408.0,d,,YYYYYYY,,,PR,,1997.0,,0.0,A -,20A-No Parking (Non-COM),,,,8937,ETP6869,Diane James
9090,8537412,7085074437,YKH43D,NJ,PAS,06/05/2014,38,4DSD,ME/BE,T,22680,21480,21730,88888888,60.0,60,60,358937,T302,R,0529P,,K,F,241,Brighton Beach Ave,,0.0,408.0,h1,,Y,0830A,0700P,BLACK,,0.0,,0.0,15 3,38-Failure to Display Muni Rec,,,,8938,YKH43D,Timothy Kaiser
9091,2535091,7661759044,8H28D,NY,OMT,10/23/2013,13,TAXI,FORD,T,24890,18090,18110,20131130,17.0,17,17,349481,T503,D1,0116P,,NY,F,671,Lexington Ave,,0.0,408.0,c2,,YYYYYYY,,,YW,,2009.0,,0.0,17 -,13-No Stand (taxi stand),,,,8939,8H28D,Travis Potter
9092,5006429,1344467945,F86BZA,NJ,PAS,12/20/2013,46,SDN,TOYOT,P,72720,26820,61920,0,44.0,44,44,938332,0044,0000,1005A,,BX,F,1517,WALTON AVE,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,GRAY,0.0,0.0,-,0.0,,,,,,8940,F86BZA,Alicia Carlson
9093,1595609,7511979361,EKD9764,NY,PAS,09/21/2013,21,4DSD,HONDA,T,89730,56030,38430,20140714,77.0,77,77,355125,T301,X,0846A,,K,O,803,Washington Ave,,0.0,408.0,d1,,Y,0830A,0900A,GR,,1997.0,,0.0,J -,21-No Parking (street clean),,,,8941,EKD9764,Brandon Fields
9094,1754836,7779391899,65150MB,NY,COM,09/27/2013,40,VAN,FORD,T,18740,0,0,20140531,110.0,110,110,357738,T401,C,0922A,,Q,I,E,94th St,15ft N/of 59th Ave,0.0,408.0,e2,,YYYYYYY,,,WH,,2012.0,,7.0,36 -,40-Fire Hydrant,,,,8942,65150MB,Jay Guzman
9095,2258032,7808957320,P28CCS,QB,PAS,10/14/2013,38,4DSD,NISSA,T,12520,13610,15350,20130088,1.0,1,1,357338,T105,C,0102P,,NY,F,5,Barclay St,,0.0,408.0,h1,,YYYYY,1000A,0400P,GREY,,0.0,,0.0,092,38-Failure to Display Muni Rec,,,,8943,P28CCS,Matthew Hardin
9096,1159049,7099523983,AHH8340,NY,PAS,09/06/2013,37,SUBN,HONDA,T,12040,61590,49860,20150826,110.0,110,110,358663,T401,J,0139P,0129P,Q,O,87-27,58th Ave,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2011.0,441-3034,0.0,46-P,37-Expired Muni Meter,,,,8944,AHH8340,Ivan Crawford
9097,7395762,7191122237,R1RIDER,PA,PAS,04/29/2014,38,4DSD,ME/BE,T,59990,9190,9490,20141188,108.0,108,108,358940,T401,O,0945P,,Q,F,39-45,Queens Blvd,,0.0,408.0,h1,,Y,0800A,1000P,WHITE,,0.0,,0.0,H 41,38-Failure to Display Muni Rec,,,,8945,R1RIDER,Taylor Cross
9098,4637684,7909520906,60981MC,NY,COM,12/10/2013,69,VAN,CHEVR,T,34550,10610,10810,88888888,14.0,14,14,357078,T102,D,1131A,,NY,O,239,W 39th St,,0.0,408.0,h1,,YYYYY,0600A,0700P,WHITE,,2012.0,,0.0,33 -,69-Failure to Disp Muni Recpt,,,,8946,60981MC,Melissa Sullivan
9099,139466,7448734453,ESK5675,NY,PAS,07/30/2013,21,4DSD,TOYOT,T,18040,58590,24090,20150524,103.0,103,103,331302,T402,J,0810A,,Q,O,16010,89th Ave,,0.0,408.0,d1,,Y,0800A,0830A,BK,,2004.0,,0.0,11 -,21-No Parking (street clean),,,,8947,ESK5675,Matthew James
9100,1924400,1361491085,49902JG,NY,COM,10/03/2013,19,N,GMC,P,32615,21790,97040,0,1.0,1,401,894955,0401,0000,1226P,,NY,F,15,TRINITY PL,,0.0,408.0,F1,,YYYYYYY,ALL,ALL,BR,0.0,1989.0,-,0.0,,,,,,8948,49902JG,Lawrence Hoffman
9101,738047,7236638262,585KG1,MA,PAS,08/22/2013,16,PICK,FORD,T,63030,24730,11830,20130388,88.0,88,88,351284,T301,C,1228P,,K,F,355,Myrtle Ave,,0.0,408.0,k2,,Y,0800A,0600P,BLACK,,0.0,,0.0,06 -,16A-No Std (Com Veh) Non-COM,,,,8949,585KG1,Robert Hunter
9102,3721652,7058950891,GCH1322,NY,PAS,01/07/2014,31,SUBN,BMW,T,34330,13610,10510,20141231,13.0,13,13,358857,T102,J,0522P,,NY,F,38,W 28th St,,0.0,408.0,l3,,Y,0800A,0700P,GY,,2001.0,,0.0,22 -,31-No Stand (Com. Mtr. Zone),,,,8950,GCH1322,Evan Jones
9103,8678583,1365397981,10835PB,NY,999,06/10/2014,46,DELV,MERCU,P,63030,90130,89730,20150331,88.0,88,88,918234,0088,0000,0921A,,K,O,452,MYRTLE AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WH,0.0,0.0,-,0.0,,,,,,8951,10835PB,Daniel Gilmore
9104,4976473,7577466815,GEX4326,NY,PAS,12/28/2013,40,4DSD,FORD,T,28290,77150,10620,20150328,47.0,47,47,358118,T202,F,0117P,,BX,F,705,E 222nd St,,0.0,408.0,e2,,YYYYYYY,,,GY,,2008.0,,2.0,18A,40-Fire Hydrant,,,,8952,GEX4326,Heather Chambers
9105,3003569,7399008840,80406AP,NY,COM,11/08/2013,20,PICK,TOYOT,T,12610,21790,33390,20140731,6.0,6,6,358600,T105,C,0238P,0200P,NY,F,111,Barrow St,,0.0,408.0,d,,YYYYY,0800A,0600P,BK,,2001.0,,0.0,099,20-No Parking (Com Plate),,,,8953,80406AP,Jason Daniels
9106,4218552,7560517304,T509916C,NY,OMT,01/26/2014,40,4DSD,FORD,T,23520,20130,74480,20140731,46.0,46,46,354094,T201,N,0647A,,BX,F,1732,Davidson Ave,,0.0,408.0,e2,,YYYYYYY,,,RD,,2008.0,,9.0,E -,40-Fire Hydrant,,,,8954,T509916C,Kathleen Torres
9107,1555767,7663703017,GJB9632,NY,PAS,09/20/2013,37,4DSD,NISSA,T,33390,21240,25020,20150801,6.0,6,6,356986,T800,A2,1021P,1015P,NY,F,833,Washington St,,0.0,408.0,h1,,YYYYY,0400P,1100P,BK,,2013.0,146-3024,0.0,A -,37-Expired Muni Meter,,,,8955,GJB9632,Stephanie Curtis
9108,8723641,7603328226,DBB9762,NY,PAS,06/11/2014,38,SUBN,OLDSM,T,6380,8480,8530,20141205,62.0,62,62,358598,T302,C,0218P,,K,F,3817,13th Ave,,0.0,408.0,h1,,YYYYY,0800A,0700P,TN,,1995.0,,0.0,01 3,38-Failure to Display Muni Rec,,,,8956,DBB9762,Taylor Mills
9109,7387764,7029593054,GAV9926,NY,PAS,04/28/2014,21,SUBN,NISSA,T,60830,23330,54070,20140801,67.0,67,67,345534,T302,Q,1135A,,K,F,499,Midwood St,,0.0,408.0,d1,,Y  Y,1100A,1230A,GY,,2008.0,,0.0,CC1,21-No Parking (street clean),,,,8957,GAV9926,Jason Flores
9110,8465187,1369656087,GJT6618,NY,PAS,06/03/2014,20,SUBN,TOYOT,X,54580,61390,54790,20150831,109.0,109,103,952116,0103,0000,0645P,,Q,F,41-65,MAIN ST,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,GY,0.0,2012.0,-,0.0,,,,,,8958,GJT6618,Regina Smith
9111,5041436,5072243266,EJW5481,NY,PAS,12/29/2013,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0915A,,,,,CROSSBAY BLVD.(S/B)@,SUTTER AVE.-QX-3,0.0,1111.0,D,T,,,,GY,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,8959,EJW5481,Brittany Burke
9112,3109913,1353917319,ECA2239,NY,PAS,11/12/2013,70,SUBN,JEEP,T,39704,40560,20450,20131023,120.0,120,303,355668,T303,0000,0108P,,R,F,70,MYRTLE AVE,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,WHITE,0.0,2003.0,-,0.0,,,,,,8960,ECA2239,Kimberly Murphy
9113,576909,7809327203,21364JA,NY,COM,08/15/2013,16,VAN,CHEVR,T,44890,32580,45490,20150331,1.0,1,1,356255,T105,E,0855A,0812A,NY,F,151,W Broadway,,0.0,408.0,k2,,Y,0700A,0700P,WH,,2005.0,,0.0,001,16-No Std (Com Veh) Com Plate,,,,8961,21364JA,Alex Mills
9114,8532179,7874397137,29870JV,NY,COM,06/04/2014,69,PICK,TOYOT,T,34110,10510,10610,20160331,13.0,13,13,355497,T102,D,1209P,,NY,F,151,W 17th St,,0.0,408.0,h1,,YYYYY,0800A,0600P,WHITE,,2006.0,,0.0,99 6,69-Failure to Disp Muni Recpt,,,,4579,29870JV,Madison Clark
9115,4999475,1358565429,FGR3782,NY,PAS,12/28/2013,46,SUBN,LINCO,P,10810,36590,36610,20141223,32.0,32,162,953703,0162,0000,1148P,1148P,NY,F,2649,8TH AVE,,0.0,408.0,F1,,YYYYYYY,0  :,0  :,BLUE,0.0,1999.0,-,0.0,,,,,,8962,FGR3782,Vincent Gonzalez
9116,6017666,7636742895,GHV5848,NY,PAS,03/10/2014,21,SUBN,HONDA,T,26880,13820,40120,20150809,42.0,42,42,353126,T201,M,1136A,,BX,O,920,E 174th St,,0.0,408.0,d1,,Y  Y,1130A,0100P,GY,,2014.0,,0.0,N 21,21-No Parking (street clean),,,,8963,GHV5848,Jordan Matthews
9117,6086136,4600102873,CXV6222,NY,PAS,03/12/2014,36,4DSD,PONTI,V,0,0,0,0,,0,0,0,,,1058A,,,,,NB WOODHAVEN BLVD @,62ND RD,0.0,1180.0,B,T,,,,BL,,2009.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,8964,CXV6222,Amanda Gray
9118,8642506,7908377877,6AGFP7,CT,PAS,06/09/2014,38,4DSD,MAZDA,T,34170,10910,11010,20140088,10.0,10,10,361141,T102,K,0102P,,NY,F,400,W 20th St,,0.0,408.0,h1,,Y,0900A,0700A,WHITE,,0.0,,0.0,11 6,38-Failure to Display Muni Rec,,,,8965,6AGFP7,Mrs. Bethany Wilkerson
9119,6675302,1367332140,GBB7708,NY,PAS,04/04/2014,14,SDN,LEXUS,P,33390,25020,34030,20140808,6.0,6,6,949275,0006,0000,1250A,,NY,O,848,WASHINGTON ST,,0.0,408.0,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2013.0,-,0.0,,,,,,8966,GBB7708,Rodney Campos
9120,4220376,7528756477,EKZ2295,NY,PAS,01/26/2014,71,SUBN,NISSA,T,27330,26730,41930,20140930,88.0,88,88,357044,T301,S,1215P,,K,F,146,Clifton Pl,,0.0,408.0,j6,,YYYYYYY,,,BLACK,,1998.0,,0.0,06 -,71A-Insp Sticker Expired (NYS),,,,8967,EKZ2295,Brandon Fletcher
9121,5262688,7988987896,E80DWZ,NJ,PAS,02/08/2014,37,SUBN,TOYOT,T,11710,35410,35430,88888888,20.0,20,20,355113,T103,O,1119A,1111A,NY,F,469,Amsterdam Ave,,20140208.0,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,103-4531,0.0,CC1,37-Expired Muni Meter,,,,8968,E80DWZ,Thomas Glover
9122,5204975,7765437355,AGX1229,NY,PAS,02/06/2014,71,SUBN,DODGE,T,21290,64790,23490,20151004,113.0,113,113,350438,T402,L,0839A,,Q,F,150-42,120th Ave,,0.0,408.0,j6,,YYYYYYY,,,RD,,2001.0,,0.0,N -,71A-Insp Sticker Expired (NYS),,,,8969,AGX1229,Jason Thompson
9123,6284905,7557145483,GKE6995,NY,PAS,03/19/2014,40,4DSD,TOYOT,T,13430,64430,88030,20150905,75.0,75,75,358649,T301,H,0224P,,K,F,2679,Atlantic Ave,,0.0,408.0,e2,,YYYYYYY,,,GY,,2013.0,,0.0,W 31,40-Fire Hydrant,,,,8970,GKE6995,Joe Walker
9124,5455321,7665978710,X16DMR,NJ,PAS,02/19/2014,38,SUBN,TOYOT,T,28830,14130,14180,88888888,70.0,70,70,347427,T302,C,0220P,,K,F,1491,Coney Island Ave,,0.0,408.0,h1,,YYYYY,0800A,0700P,BLACK,,0.0,,0.0,14 3,38-Failure to Display Muni Rec,,,,8971,X16DMR,Angela Carter
9125,6251422,7791548276,GKX5827,NY,PAS,03/18/2014,37,4DSD,MAZDA,T,28990,28490,15490,20160202,112.0,112,112,357787,T401,H,0444P,0437P,Q,F,73-08,Austin St,,20140318.0,408.0,h1,,Y,0830A,0700P,BK,,2007.0,405-5369,0.0,61-A,37-Expired Muni Meter,,,,8972,GKX5827,Nicole Hays
9126,5545880,7759915860,93767JW,NY,COM,02/22/2014,74,UTIL,FORD,T,55890,67590,49690,88888888,107.0,107,107,347691,T402,A,1137A,,Q,O,87-10,Midland Pky,,0.0,408.0,j2,,,,,WHITE,,2008.0,,0.0,05 4,74-Missing Display Plate,,,,8973,93767JW,Jacob Manning
9127,6815557,7559896480,GDP1930,NY,PAS,04/14/2014,19,SUBN,NISSA,T,48830,70730,26530,20141119,84.0,84,84,343920,T301,G,1053A,,K,F,96,Henry St,,0.0,408.0,c3,,YYYYYYY,,,BK,,1998.0,,0.0,02 3,19-No Stand (bus stop),,,,8974,GDP1930,Amanda Allison
9128,3236285,7925139092,AE65879,AZ,PAS,11/15/2013,42,VAN,FORD,T,34490,0,0,88880088,14.0,14,14,355437,T106,H,0136P,,NY,I,S,W 36th St,45ft W/of 5th Ave,0.0,408.0,h1,,YYYYY,0600A,0700P,WHITE,,0.0,144-6114,0.0,88 -,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,8975,AE65879,Theresa Thompson
9129,2773237,7538678025,GCJ7514,NY,PAS,10/31/2013,20,SUBN,HONDA,T,35080,0,0,20140914,61.0,61,61,349483,T302,D,0236P,,K,I,E,E 7th St,10ft S/of Avenue Z,0.0,408.0,d,,YYYYYYY,0700A,0400P,BR,,2012.0,,0.0,33 -,20A-No Parking (Non-COM),,,,8976,GCJ7514,Laura Harding
