,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Antiguedad,Unnamed: 0_y,plate_id,Name
9214,4313254,1362472852,GJJ4232,NY,PAS,01/30/2014,19,SDN,TOYOT,P,61890,58390,67990,20150802,104.0,104,104,946925,0104,0000,0610P,,Q,F,713,SENECA AVE,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,GY,0.0,2011.0,-,0.0,,,,,,3.0,9048,GJJ4232,Kristen Vargas
9215,5146439,7174287440,712MWL,FL,PAS,02/04/2014,14,SUBN,FORD,T,33720,40404,40404,20150188,47.0,47,47,358193,T202,E,1019A,,BX,F,1282,Freeman St,,0.0,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,17A,14-No Standing,,,,2014.0,9049,712MWL,David Molina
9216,4508107,7440730082,GCA5479,NY,PAS,12/20/2013,38,4DSD,HONDA,T,11640,59990,18240,20140725,110.0,110,110,346158,T803,A,0858P,,Q,O,89-40,56th Ave,,0.0,408.0,h1,,Y,0830A,1000P,GY,,2001.0,,0.0,C -,38-Failure to Display Muni Rec,,,,12.0,9050,GCA5479,John Martinez
9217,1669469,7521469124,2133240,IN,PAS,09/24/2013,14,TR/C,KENWO,T,73490,0,0,88880088,88.0,88,88,356271,T301,G,0110P,,K,I,E,Rockwell Pl,20ft N/of Fulton St,0.0,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,03 -,14-No Standing,,,,2013.0,9051,2133240,Nicholas Evans
9218,4489810,7355007026,ESL5610,NY,PAS,12/03/2013,16,SUBN,DODGE,T,5930,5130,5280,20150614,78.0,78,78,357116,T302,J,0125P,,K,F,119,8th St,,0.0,408.0,k2,,YYYYY,0800A,0600P,BK,,1998.0,,0.0,C1 -,16A-No Std (Com Veh) Non-COM,,,,15.0,9052,ESL5610,Cindy Torres
9219,7789042,7178208703,ZEK1028,NY,ITP,05/09/2014,21,4DSD,DODGE,T,51530,20130,53530,20140516,90.0,90,90,349528,T301,L,0843A,,K,F,156,Humboldt St,,0.0,408.0,d1,,Y  Y,0830A,1000A,OTHER,,2014.0,,0.0,Q 31,21-No Parking (street clean),,,,0.0,9053,ZEK1028,David Blanchard
9220,9059318,7647136574,FBF6103,NY,PAS,06/24/2014,21,SUBN,JEEP,T,18830,24890,10210,20141103,19.0,19,19,354164,T103,H,0955A,,NY,O,187,E 93rd St,,0.0,408.0,d1,,Y  Y,0900A,1030A,GY,,2007.0,,0.0,56 7,21-No Parking (street clean),,,,7.0,9054,FBF6103,Kelly Cruz
9221,318634,7088356181,GGS4402,NY,PAS,08/06/2013,21,4DSD,LINCO,T,5680,40404,40404,20150422,72.0,72,72,357091,T302,N,1148A,,K,O,4203,6th Ave,,0.0,408.0,d1,,Y,1130A,0100P,GR,,2001.0,,0.0,49 -,21-No Parking (street clean),,,,12.0,9055,GGS4402,Christopher Watts
9222,8234525,7061008702,DGC6067,NY,PAS,05/24/2014,37,SUBN,TOYOT,T,34710,10810,10910,20150531,18.0,18,18,357346,T106,I,1253P,1247P,NY,F,361,W 47th St,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2005.0,140-3054,0.0,82 6,37-Expired Muni Meter,,,,9.0,9056,DGC6067,Vanessa Stafford
9223,265320,7088863741,FLS963,NY,PAS,08/03/2013,70,4DSD,HONDA,T,5280,10430,10480,20130728,68.0,68,68,345449,T302,M,0743A,,K,O,7725,3rd Ave,,0.0,408.0,j3,,YYYYYYY,,,GY,,2009.0,,0.0,A -,70A-Reg. Sticker Expired (NYS),,,,4.0,9057,FLS963,Kenneth Robinson
9224,4707614,7048981283,FYX4957,NY,PAS,12/19/2013,20,SUBN,GMC,T,17170,0,0,20141016,6.0,6,6,356978,T101,G,0242P,,NY,I,S,E 9th St,40ft E/of 5th Ave,0.0,408.0,d,,Y,0800A,0600P,WH,,2003.0,,0.0,28 -,20A-No Parking (Non-COM),,,,10.0,9058,FYX4957,Lauren Turner
9225,5618627,7519164524,WZS80U,NJ,PAS,02/25/2014,21,SUBN,FORD,T,59730,59725,76110,88888888,90.0,90,90,346124,T301,M,1001A,,K,F,248,McKibbin St,,0.0,408.0,d1,,Y  Y,0930A,1100A,BLACK,,0.0,,0.0,A 31,21-No Parking (street clean),,,,2014.0,9059,WZS80U,Matthew Jordan
9226,4460618,7187115362,FBG9350,NY,PAS,12/02/2013,38,SUBN,CADIL,T,8790,16590,16740,20140627,115.0,115,115,357047,T401,A,1244P,,Q,F,80-19,37th Ave,,0.0,408.0,h1,,Y,0900A,0700P,WH,,2007.0,,0.0,15-A,38-Failure to Display Muni Rec,,,,6.0,9060,FBG9350,Hannah Freeman
9227,2558564,7923976168,Z33BYP,NJ,PAS,10/24/2013,31,4DSD,HYUND,T,34870,10610,13610,88888888,18.0,18,18,355057,T106,GP,0430P,,NY,F,200,W 55th St,,0.0,408.0,l3,,YYYYY,0700A,0600P,RED,,0.0,,0.0,99 -,31-No Stand (Com. Mtr. Zone),,,,2013.0,9061,Z33BYP,Andrew Avila
9228,533505,7900363877,42007JM,NY,COM,08/14/2013,14,VAN,FRUEH,T,27790,17990,18010,88888888,18.0,18,18,353508,T106,B,0933A,,NY,F,320,Park Ave,,0.0,408.0,c,,YYYYY,0700A,1000A,WHITE,,0.0,,0.0,99 -,14-No Standing,,,,2013.0,9062,42007JM,Dr. Erik Miles
9229,1826248,1355664639,EDS9388,NY,PAS,09/30/2013,19,SDN,NISSA,P,42630,11280,11330,20150929,68.0,68,68,951651,0068,0000,0854A,,K,O,9424,FT HAMILTON PKWY,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,GY,0.0,2005.0,-,0.0,,,,,,8.0,9063,EDS9388,Frank Herrera
9230,2860331,7100154777,EHZ1783,NY,PAS,11/03/2013,71,SUBN,NS/OT,T,59990,13440,13440,20140822,112.0,112,112,358884,T401,R,0133P,,Q,F,97-45,Queens Blvd,,0.0,408.0,j6,,YYYYYYY,,,RED,,2007.0,,0.0,53-P,71A-Insp Sticker Expired (NYS),,,,6.0,9064,EHZ1783,Walter Cooper
9231,549046,7967176121,FMH5151,NY,PAS,08/14/2013,37,SUBN,GMC,T,28490,0,0,20130731,1.0,1,1,357338,T105,C,0845P,0806P,NY,I,E,Pearl St,10ft N/of Fletcher S,0.0,408.0,h1,,YYYYY,0600P,1000P,GY,,2004.0,111-4396,0.0,003,37-Expired Muni Meter,,,,9.0,9065,FMH5151,James Clark
9232,7023385,7069845686,ERR5157,NY,PAS,04/10/2014,38,SUBN,NISSA,T,0,0,0,20150406,61.0,61,61,358125,T302,G,0320P,,K,I,,Other-See Comments,sheepshead lot 1,0.0,408.0,h1,,Y,0800A,1000P,BL,,2012.0,,0.0,46 3,38-Failure to Display Muni Rec,,,,2.0,9066,ERR5157,Jacqueline Martinez
9233,1172392,5070543611,361CRE,NY,ORG,09/07/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0425P,,,,,12TH AVE.(N/B)@W. 57,TH ST.-MM-4,0.0,1111.0,D,T,,,,BL,,2009.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,4.0,9067,361CRE,Scott Diaz
9234,9037749,7022754147,GRT3044,NY,PAS,06/24/2014,71,SUBN,CHEVR,T,0,0,0,20160611,44.0,44,44,358247,T201,G,0322P,,BX,I,N,Elliot Pl,50ft E/of Jerome Ave,0.0,408.0,j6,,YYYYYYY,,,GL,,2002.0,,0.0,37 2,71A-Insp Sticker Expired (NYS),,,,12.0,9068,GRT3044,John Reeves
9235,2915445,7329077010,FWF1305,NY,PAS,11/05/2013,20,SUBN,CHEVR,T,8440,20340,20390,20140221,115.0,115,115,349562,T401,M,0542A,,Q,F,109-20,34th Ave,,0.0,408.0,d,,YYYYYYY,,,RD,,2001.0,,0.0,M -,20A-No Parking (Non-COM),,,,12.0,9069,FWF1305,Shawn Cooper
9236,2003596,1360550434,T527563C,NY,SRF,10/05/2013,40,SDN,TOYOT,P,54100,46230,56330,20140930,83.0,83,83,947308,0083,0000,0709A,,K,O,524,KNICKERBOCKER AVE,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2010.0,-,0.0,,,,,,3.0,9070,T527563C,Meredith Miller
9237,7856837,7332381588,GJK6837,NY,PAS,05/12/2014,14,4DSD,LEXUS,T,61090,65490,36590,20151003,109.0,109,109,356231,T401,B,0442P,,Q,O,142-10A,Roosevelt Ave,,0.0,408.0,c,,YYYYYYY,,,LTG,,1998.0,,0.0,01 4,14-No Standing,,,,16.0,9071,GJK6837,Theresa Briggs
9238,6283308,7329501517,T626940C,NY,OML,03/19/2014,16,4DSD,LINCO,T,35090,14510,15710,88888888,20.0,20,20,355253,T103,D,0906A,,NY,F,10,W 66th St,,0.0,408.0,k2,,YYYYYYY,,,BLACK,,0.0,,0.0,B 77,16A-No Std (Com Veh) Non-COM,,,,2014.0,9072,T626940C,Amber Johnson
9239,7041455,7094875368,DT11165,AL,PAS,04/04/2014,38,SUBN,FORD,T,16880,10880,19030,20141188,62.0,62,62,358899,T302,N,1146A,,K,F,5,Bay 34th St,,0.0,408.0,h1,,Y,0900A,0700P,BLUE,,0.0,,0.0,06 3,38-Failure to Display Muni Rec,,,,2014.0,9073,DT11165,Michelle Alexander
9240,2310241,7658063289,GES3490,NY,PAS,10/16/2013,37,SUBN,JEEP,T,13610,0,0,20140718,24.0,24,24,358659,T103,R,0231P,0216P,NY,I,E,Broadway,20ft S/of W 103rd St,0.0,408.0,h1,,Y,0800A,1000P,BL,,2007.0,121-8166,0.0,46 -,37-Expired Muni Meter,,,,6.0,9074,GES3490,Mr. Alexander Miller
9241,396060,7024252583,FMD7862,NY,PAS,08/08/2013,71,4DSD,HYUND,T,74400,36320,48220,20150628,46.0,46,46,357708,T201,M,0641A,,BX,F,55,W 174th St,,0.0,408.0,j6,,YYYYYYY,,,BL,,2008.0,,0.0,D -,71A-Insp Sticker Expired (NYS),,,,5.0,9075,FMD7862,Alisha Jordan
9242,4323176,7390595012,FPJ5516,NY,PAS,01/30/2014,21,4DSD,TOYOT,T,18270,10210,10110,20150629,19.0,19,19,353475,T103,X,1115A,,NY,O,210A,E 64th St,,0.0,408.0,d1,,Y  Y,1100A,1230A,GR,,0.0,,0.0,01 -,21-No Parking (street clean),,,,2014.0,9076,FPJ5516,Kristen Morrow
9243,1874595,7390311654,8H44B,NY,OMT,10/01/2013,14,TAXI,TOYOT,T,36420,27120,27150,20140228,46.0,46,46,352007,T201,X,0423A,,BX,O,2255,Grand Concourse,,0.0,408.0,c,,YYYYYYY,,,YW,,2012.0,,0.0,P -,14-No Standing,,,,1.0,9077,8H44B,Eric Goodwin
9244,8589063,7459991776,FZV4775,NY,PAS,06/06/2014,38,SUBN,TOYOT,T,18040,23040,42850,20140615,103.0,103,103,353159,T402,J,1228P,,Q,F,146-02,89th Ave,,0.0,408.0,h1,,Y,0900A,0700P,GR,,2012.0,,0.0,10 4,38-Failure to Display Muni Rec,,,,2.0,9078,FZV4775,Elizabeth Ramirez
9245,7891226,7326698533,42298JZ,NY,COM,05/13/2014,71,VAN,CHEVR,T,10210,18710,18730,88888888,19.0,19,19,352009,T103,E,0946A,,NY,F,1538,3rd Ave,,0.0,408.0,j6,,YYYYYYY,,,WHITE,,2009.0,,0.0,E 77,71A-Insp Sticker Expired (NYS),,,,5.0,9079,42298JZ,John Ayers
9246,6368241,7096561020,FYX4395,NY,PAS,03/21/2014,21,SUBN,NS/OT,T,9540,19740,20190,20140826,110.0,110,110,356236,T401,L,1000A,,Q,O,104-33,41st Ave,,0.0,408.0,d1,,Y,0930A,1100A,GREY,,2013.0,,0.0,M 41,21-No Parking (street clean),,,,1.0,9080,FYX4395,Anthony Foster
9247,8671076,7577487995,GGU4278,NY,PAS,06/10/2014,71,4DSD,NISSA,T,76950,18520,35820,20150517,43.0,43,43,359570,T202,F,0124P,,BX,F,2217,Westchester Ave,,0.0,408.0,j6,,YYYYYYY,,,GY,,2009.0,,0.0,12P,71A-Insp Sticker Expired (NYS),,,,5.0,9081,GGU4278,Jessica Herrera
9248,1600037,7863085937,1CFM98,MD,PAS,09/21/2013,31,2DSD,ME/BE,T,18190,27790,24890,88880088,18.0,18,18,354154,T106,M,0248P,,NY,O,121,E 60th St,,0.0,408.0,l3,,Y,0700A,0700P,WHITE,,0.0,,0.0,99 -,31-No Stand (Com. Mtr. Zone),,,,2013.0,9082,1CFM98,Brett Wilkins
9249,6246669,7330211930,33680MC,NY,COM,03/18/2014,73,VAN,NS/OT,T,73030,28830,35330,20140331,61.0,61,61,357681,T302,D,0524P,,K,O,1117,Quentin Rd,,0.0,408.0,j4,,,,,YELLO,,2013.0,,0.0,34 3,73-Reg Stkr Mutilated,,,,1.0,9083,33680MC,Michael Dean
9250,882289,7509932142,ETN3393,NY,PAS,08/27/2013,21,SUBN,TOYOT,T,19530,78130,78230,20130915,90.0,90,90,357362,T301,B,0837A,,K,F,275,Berry St,,0.0,408.0,d1,,Y  Y,0830A,1000A,DK/,,2006.0,,0.0,14 -,21-No Parking (street clean),,,,7.0,9084,ETN3393,Michael Weber
9251,5060444,7227581962,AJA5483,NY,PAS,12/30/2013,14,SUBN,NISSA,T,67030,30930,62330,20150210,71.0,71,71,356963,T302,H,0418P,,K,F,897A,Nostrand Ave,,0.0,408.0,c,,YYYYY,0400P,0700P,GR,,1997.0,,0.0,R -,14-No Standing,,,,16.0,9085,AJA5483,David Flowers
9252,1102264,4001757357,REDOAK5,NY,OMT,09/04/2013,5,4DSD,LINCO,V,6110,40404,40404,0,,0,0,0,,,0339P,,,,,NB 1ST AVE @ 86TH ST,,0.0,1111.0,C,T,,,,BK,,2010.0,,0.0,,BUS LANE VIOLATION,,,,3.0,9086,REDOAK5,Robin Wade
9253,2034030,5071054115,EBW1472,NY,PAS,10/06/2013,7,,TOYOT,V,0,0,0,0,,0,0,0,,,0620A,,,,,ROCKAWAY PKWY (N/B)@,SEAVIEW AVE.-KR-2,0.0,1111.0,D,T,,,,GY,,2008.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,5.0,9087,EBW1472,Mr. Michael Hogan
9254,8332191,7057409837,441TVT,WI,PAS,05/29/2014,31,CONV,BMW,T,17610,27800,24890,88880088,13.0,13,13,356521,T102,A,0900A,,NY,F,127,E 31st St,,0.0,408.0,l3,,YYYYY,0800A,0600P,SILVE,,0.0,,0.0,E 17,31-No Stand (Com. Mtr. Zone),,,,2014.0,9088,441TVT,Ashley Jones
9255,8216000,7795917045,17045PC,NY,IRP,05/23/2014,13,DELV,FRUEH,T,10210,17870,17890,20140831,17.0,17,17,355428,T106,L,0252P,,NY,F,712,3rd Ave,,0.0,408.0,c2,,Y,0700P,0400P,WHITE,,2007.0,,0.0,85 6,13-No Stand (taxi stand),,,,7.0,9089,17045PC,Justin Clay
9256,7090167,7289199613,15887MC,NY,COM,04/07/2014,38,VAN,CHEVR,T,18490,25390,27790,88888888,19.0,19,19,356244,T103,X,1036A,,NY,F,35,E 75th St,,0.0,408.0,h1,,Y,0900A,0700P,WHITE,,2011.0,,0.0,C 77,38-Failure to Display Muni Rec,,,,3.0,9090,15887MC,Lindsay Kelly
9257,673487,7098326732,T628386C,NY,OMT,08/20/2013,19,4DSD,LINCO,T,10810,34630,34650,20140131,14.0,14,14,356181,T106,A,0820A,,NY,F,690,8th Ave,,0.0,408.0,c3,,YYYYYYY,,,BK,,2010.0,,0.0,G -,19-No Stand (bus stop),,,,3.0,9091,T628386C,Michael Norman
9258,3681697,1359004397,EBW5201,NY,PAS,01/04/2014,71,SUBN,BMW,P,34670,10810,10910,20150729,18.0,18,161,954211,0161,0000,1024P,,NY,F,325,W 45 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2010.0,-,0.0,,,,,,4.0,9092,EBW5201,Cody Benson
9259,8188949,1368769251,GEB9402,NY,PAS,05/22/2014,21,SDN,VOLKS,P,0,40404,40404,20141214,78.0,78,78,952435,0078,0000,0358A,,K,F,618,DEGRAWS ST,,0.0,408.0,D1,,YBBYBBB,0300A,0600A,BLACK,0.0,2013.0,-,0.0,,,,,,1.0,9093,GEB9402,Heather Hall
9260,9081756,7081392430,88274KA,NY,COM,06/25/2014,20,VAN,FORD,T,29690,0,0,20140930,26.0,26,26,350425,T103,M,0237P,,NY,I,E,Riverside Dr,40ft S/of W 122nd St,0.0,408.0,d,,YYYYYYY,,,WHITE,,2010.0,,0.0,CC4,20A-No Parking (Non-COM),,,,4.0,9094,88274KA,James Gray
9261,3410765,1357898356,T613261C,NY,PAS,11/21/2013,14,SDN,TOYOT,P,42820,28020,10020,20141031,52.0,52,52,947669,0052,0000,0251P,,BX,F,3700,JEROME AVE,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,BK,0.0,2012.0,-,0.0,,,,,,1.0,9095,T613261C,Brandy Boyd
9262,2319458,7099943510,EEV3140,NY,PAS,10/16/2013,38,SUBN,ME/BE,T,28990,14740,14810,20140225,112.0,112,112,352040,T401,K,0941A,,Q,O,70-09,Austin St,,0.0,408.0,h1,,Y,0830A,1000P,BK,,2011.0,,0.0,40 -,38-Failure to Display Muni Rec,,,,2.0,9096,EEV3140,Amanda Jones
9263,1146385,7525193022,61270MA,NY,COM,09/06/2013,38,DELV,INTER,T,56530,20530,47100,88888888,84.0,84,84,358951,T301,E,0618P,,K,F,261,Livingston St,,0.0,408.0,h1,,Y,0900A,0700P,BROWN,,2007.0,,0.0,210J,38-Failure to Display Muni Rec,,,,6.0,9097,61270MA,Connie Diaz
9264,5508940,4002520705,FGF3699,NY,PAS,02/20/2014,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0530P,,,,,WB FORDHAM RD @ MARI,ON AVE,0.0,1111.0,C,T,,,,GY,,2002.0,,0.0,,BUS LANE VIOLATION,,,,12.0,9098,FGF3699,Carlos Pham
9265,1200148,5070561157,FWE7529,NY,PAS,09/08/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0327P,,,,,NORTHERN BLVD.(E/B)@,48TH ST.-R2-3,0.0,1111.0,D,T,,,,GY,,1998.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,15.0,9099,FWE7529,David Lloyd
9266,5361241,7657717415,26654JV,NY,COM,02/12/2014,38,PICK,FORD,T,31190,37210,37230,20160131,33.0,33,33,359282,T103,H,1247P,,NY,F,1259,St Nicholas Ave,,0.0,408.0,h1,,Y,0800A,0700P,WH,,2006.0,,0.0,21 -,38-Failure to Display Muni Rec,,,,8.0,9100,26654JV,Maureen Martin
9267,5591883,7085354495,19265MC,NY,COM,02/24/2014,47,DELV,NS/OT,T,25390,18090,18110,20140531,17.0,17,17,352012,T400,A,0711A,,NY,O,555,Madison Ave,,0.0,408.0,l2,,Y,0700A,0700P,RED,,1998.0,,0.0,01 9,47-Double PKG-Midtown,,,,16.0,9101,19265MC,Matthew Jordan
9268,4986266,7846662089,P784724,IL,PAS,12/27/2013,14,DELV,INTER,T,13610,34890,34910,20130088,18.0,18,18,330069,T106,D,0936A,,NY,O,1755,Broadway,,0.0,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,27 -,14-No Standing,,,,2013.0,9102,P784724,Lindsey Davis
9269,3128365,1356223862,FHY3589,NY,PAS,11/12/2013,21,SDN,NISSA,P,86030,14130,14180,20150404,63.0,63,63,948663,0063,0000,1218P,,K,F,1981,TROY AVE,,0.0,408.0,F1,,BYBBBBB,1100A,1230P,RED,0.0,1997.0,-,0.0,,,,,,16.0,9103,FHY3589,Morgan Dorsey
9270,2458877,7399003749,FCG9777,NY,PAS,10/21/2013,37,SUBN,AUDI,T,15350,45290,32900,20140601,1.0,1,1,358600,T105,C,0629P,0622P,NY,O,295,Church St,,0.0,408.0,h1,,Y,0800A,0700P,BL,,2007.0,111-4049,0.0,094,37-Expired Muni Meter,,,,6.0,9104,FCG9777,Stephen Andersen
9271,1687492,7332321014,GER5504,NY,PAS,09/25/2013,40,4DSD,HYUND,T,58590,7440,7540,20150210,109.0,109,109,356334,T401,M,0601A,,Q,F,27-05,Parsons Blvd,,0.0,408.0,e2,,YYYYYYY,,,GY,,2011.0,,8.0,X -,40-Fire Hydrant,,,,2.0,9105,GER5504,Anthony Chung
9272,1803912,1345677182,DAF9218,NY,PAS,09/29/2013,24,FOUR,,P,64220,55720,18520,20150105,43.0,43,808,951453,0808,0000,1022P,,,,,R/O 2160 SEWARD AV,,0.0,408.0,D5,,BBBBBBB,ALL,ALL,RED,0.0,2007.0,-,0.0,,,,,,6.0,9106,DAF9218,Lindsey Garrett
9273,18236,1349727490,EFM8732,NY,PAS,07/17/2013,40,SDN,ME/BE,P,34930,19630,13830,20140406,66.0,66,66,936585,0066,0.0,1250P,,K,F,411,E 3 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,SILVR,0.0,2005.0,-,0.0,,,,,,8.0,9107,EFM8732,Nicole Gregory
9274,5573563,5072822710,CHM6625,NY,PAS,02/23/2014,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0256P,,,,,NORTHERN BLVD.(E/B)@,MARATHON PKWY.-QR-2,0.0,1111.0,D,T,,,,GYTN,,2011.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3.0,9108,CHM6625,Sara Martin
9275,8271069,7041717616,DSC1107,NY,PAS,05/27/2014,70,4DSD,HONDA,T,0,0,0,20140526,43.0,43,43,358145,T202,E,1158A,,BX,I,W,Taylor Ave,20ft N/of Westcheste,0.0,408.0,j3,,YYYYYYY,,,TAN,,2010.0,,0.0,14A,70A-Reg. Sticker Expired (NYS),,,,4.0,9109,DSC1107,William Hill
9276,2652003,1355325535,OL9123H,NJ,PAS,10/27/2013,40,SDN,FORD,P,60085,29940,50303,0,101.0,101,101,950855,0101,0000,0740P,,Q,F,12-50,REDFERN AVE,,0.0,408.0,D,,BBBBBBB,ALL,ALL,GY,0.0,0.0,-,0.0,,,,,,2013.0,9110,OL9123H,Andre Hall
9277,8660328,7993184472,FYM2391,NY,PAS,06/09/2014,71,2DSD,TOYOT,T,18790,10110,10010,20160430,19.0,19,19,357701,T103,R,0113P,,NY,O,321,E 90th St,,0.0,408.0,j6,,YYYYYYY,,,BK,,2012.0,,0.0,56 7,71A-Insp Sticker Expired (NYS),,,,2.0,9111,FYM2391,Justin Martin
9278,7937301,7044361468,DPD8157,NY,PAS,05/14/2014,70,SUBN,TOYOT,T,27276,49690,44240,20140428,105.0,105,105,355304,T402,R,0136P,,Q,F,8457,258th St,,0.0,408.0,j3,,YYYYYYY,,,BK,,2011.0,,0.0,I 42,70A-Reg. Sticker Expired (NYS),,,,3.0,9112,DPD8157,Michele Russell
9279,1982646,1360181830,96054JW,NY,COM,10/04/2013,46,P-U,CHEVR,P,27530,15180,53950,20131031,76.0,76,76,939460,0076,0000,0516P,,K,F,283,CLINTON ST,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,WHITE,0.0,2008.0,-,0.0,,,,,,5.0,9113,96054JW,Richard Harris
9280,2447633,7739094304,547NTT,CT,PAS,10/21/2013,40,SUBN,ME/BE,T,28930,49630,48830,20071188,84.0,84,84,358173,T301,C,1209P,,K,F,121,Congress St,,0.0,408.0,e2,,YYYYYYY,,,SILVE,,0.0,,3.0,05 -,40-Fire Hydrant,,,,2013.0,9114,547NTT,James Ruiz
9281,3134670,7240338678,T667UM,NY,PAS,11/13/2013,14,4DSD,ME/BE,T,13320,52220,61220,20131119,49.0,49,49,345205,T202,C,0311P,,BX,O,1831,Bogart Ave,,0.0,408.0,c,,YYYYYYY,0700A,0400P,BK,,2013.0,,0.0,08P,14-No Standing,,,,0.0,9115,T667UM,Brendan Mack
9282,4238583,7038554955,2TN530,OK,PAS,01/27/2014,14,DELV,FRUEH,T,24890,18490,18510,20140088,19.0,19,19,353076,T103,X,0844A,,NY,O,1065,Lexington Ave,,0.0,408.0,c,,YYYYY,0700A,1000A,WHITE,,0.0,,0.0,01 -,14-No Standing,,,,2014.0,9116,2TN530,Misty Woods
9283,1610283,7560741046,BC1J100,TX,PAS,09/22/2013,20,2DSD,TOYOT,T,9140,35780,22590,88880088,109.0,109,109,358620,T401,P,0338P,,Q,O,136-12,39th Ave,,0.0,408.0,d,,YYYYYYY,,,WHITE,,0.0,,0.0,06-A,20A-No Parking (Non-COM),,,,2013.0,9117,BC1J100,David Rivers
9284,1582701,7098936182,GJC8581,NY,PAS,09/21/2013,70,SUBN,TOYOT,T,8140,7590,57390,20130830,114.0,114,114,357781,T401,Q,0924A,,Q,F,28-18,31st St,,0.0,408.0,j3,,YYYYYYY,,,GREY,,2013.0,,0.0,28-A,70A-Reg. Sticker Expired (NYS),,,,0.0,9118,GJC8581,Amanda Petersen
9285,119922,7403490034,GCR2300,NY,PAS,07/30/2013,21,4DSD,NISSA,T,27030,36420,8920,20141205,46.0,46,46,356975,T201,M,0944A,,BX,F,218,E 179th St,,0.0,408.0,d1,,Y  Y,0930A,1100A,BK,,2001.0,,0.0,D -,21-No Parking (street clean),,,,12.0,9119,GCR2300,Emily Morrow
9286,3262838,5071680350,GGS7100,NY,PAS,11/16/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1138A,,,,,CROPSEY AVE. (W/B)@2,1ST AVE.-LA-1,0.0,1111.0,D,T,,,,PR,,1999.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,14.0,9120,GGS7100,Ronald Riley
9287,542535,7350272110,AG11402,PA,PAS,08/14/2013,14,DELV,FRUEH,T,37370,13610,13110,20130088,34.0,34,34,355162,T103,H,1155A,,NY,F,714,W 181st St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,0.0,,0.0,12 -,14-No Standing,,,,2013.0,9121,AG11402,Lisa Doyle
9288,5244252,7062519728,Y38BVK,NJ,PAS,02/08/2014,38,SUBN,FORD,T,10810,34250,34270,88888888,10.0,10,10,358879,T102,L,0620P,,NY,O,286,8th Ave,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,0.0,,0.0,99 -,38-Failure to Display Muni Rec,,,,2014.0,9122,Y38BVK,Mark Foster
9289,3795996,7880264784,96296JZ,NY,COM,01/09/2014,69,VAN,GMC,T,34870,0,0,20151015,18.0,18,18,345329,T106,C,0255P,,NY,I,S,W 55th St,10ft E/of Broadway,0.0,408.0,h1,,YYYYY,0700A,0600P,GY,,0.0,,0.0,99 -,69-Failure to Disp Muni Recpt,,,,2014.0,9123,96296JZ,Brittany Moore
9290,2925141,1362767049,JG436G,NJ,PAS,11/06/2013,16,SDN,SATUR,P,36150,15410,29690,0,26.0,26,26,942819,0026,0000,1027A,,NY,O,621,W 119 STREET,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BLUE,0.0,0.0,-,0.0,,,,,,2013.0,9124,JG436G,Nicole Daniels
9291,1883564,7855556953,283YGC,CT,PAS,10/01/2013,38,SUBN,AUDI,T,10210,17630,17650,88880088,13.0,13,13,355224,T102,I,0816P,,NY,F,482,3rd Ave,,0.0,408.0,h1,,Y,0830A,1000P,BLACK,,0.0,,0.0,99 -,38-Failure to Display Muni Rec,,,,2013.0,9125,283YGC,Elizabeth Roberts
